# Device: SP3UPS
# Formatted: 2025-07-25 16:44:05
# Original file: csv_data/SP3UPS_20250725.csv
Timestamp,Watts_Total_W,Watts_R_Phase_W,Watts_Y_Phase_W,Watts_B_Phase_W,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average_V,V_R_Phase_V,V_Y_Phase_V,V_B_Phase_V,A_average_A,A_R_Phase_A,A_Y_Phase_A,A_B_Phase_A,Frequency_Hz,Wh_received_Wh,Load_Hours_Delivered_h,No_of_interruption_count,On_Hours_h:m:s,V_R_Harmonics_%,V_Y_Harmonics_%,V_B_Harmonics_%,A_R_Harmonics_%,A_Y_Harmonics_%,A_B_Harmonics_%
2025-07-25 16:28:50,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.98,0,0,42,136:17:11,0,1.0,0,0,0,0
2025-07-25 16:28:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:28:56,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.98,0,0,42,136:17:17,0,0,0,0,0,0
2025-07-25 16:28:59,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.98,0,0,42,136:17:20,0,1.1,0,0,0,0
2025-07-25 16:29:02,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.98,0,0,42,136:17:23,0,0,0,0,0,0
2025-07-25 16:29:04,0,0,0,0,1.000,1.000,1.000,1.000,79.3,0,238.0,0,0,0,0,0,49.98,0,0,42,136:17:25,0,1.0,0,0,0,0
2025-07-25 16:29:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:29:10,0,0,0,0,1.000,1.000,1.000,1.000,79.4,0,238.1,0,0,0,0,0,49.98,0,0,42,136:17:31,0,1.1,0,0,0,0
2025-07-25 16:29:15,-1.0,-1.0,-1.0,-1.0,-1.000,-1.000,-1.000,-1.000,-1.0,-1.0,-1.0,-1.0,-1.00,-1.00,-1.00,-1.00,-1.00,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.00,-1.00,-1.00
2025-07-25 16:30:55,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.5,0,0,0,0,0,49.99,0,0,42,136:19:16,0,1.1,0,0,0,0
2025-07-25 16:31:01,0,0,0,0,1.000,1.000,1.000,1.000,79.6,0,238.7,0,0,0,0,0,50.00,0,0,42,136:19:22,0,1.1,0,0,0,0
2025-07-25 16:31:06,0,0,0,0,1.000,1.000,1.000,1.000,79.6,0,238.8,0,0,0,0,0,49.99,0,0,42,136:19:27,0,0,0,0,0,0
2025-07-25 16:31:12,0,0,0,0,1.000,1.000,1.000,1.000,79.6,0,238.9,0,0,0,0,0,49.98,0,0,42,136:19:33,0,1.0,0,0,0,0
2025-07-25 16:31:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:31:25,0,0,0,0,1.000,1.000,1.000,1.000,79.6,0,238.9,0,0,0,0,0,49.98,0,0,42,136:19:45,0,1.1,0,0,0,0
2025-07-25 16:31:30,0,0,0,0,1.000,1.000,1.000,1.000,79.6,0,238.7,0,0,0,0,0,49.98,0,0,42,136:19:51,0,0,0,0,0,0
2025-07-25 16:31:36,0,0,0,0,1.000,1.000,1.000,1.000,79.5,0,238.7,0,0,0,0,0,49.99,0,0,42,136:19:57,0,0,0,0,0,0
2025-07-25 16:31:42,0,0,0,0,1.000,1.000,1.000,1.000,79.6,0,238.7,0,0,0,0,0,49.98,0,0,42,136:20:02,0,1.1,0,0,0,0
2025-07-25 16:31:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25 16:31:54,0,0,0,0,1.000,1.000,1.000,1.000,79.6,0,238.9,0,0,0,0,0,49.99,0,0,42,136:20:15,0,1.2,0,0,0,0
2025-07-25 16:32:00,0,0,0,0,1.000,1.000,1.000,1.000,79.7,0,238.9,0,0,0,0,0,49.98,0,0,42,136:20:21,0,0,0,0,0,0
