Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
SEVANTHI,1,M2_1,2025-09-04 12:17:27,LG6400,2020.22,1376.24,201.52,442.47,0.97,0.99,0.96,0.96,221.18,223.09,212.18,228.26,3.08,6.24,0.99,2.02,50.03,2222.24,179.61,0,135.06,2.82,1.09,3.30,3.91,5.27,3.94
SEVANTHI,2,M2_2,2025-09-04 12:17:27,LG6400,2322.09,753.05,427.98,1141.05,0.97,0.97,1,0.95,214.69,214.83,210.97,218.28,3.71,3.62,2.03,5.49,49.89,1832.90,168.16,0,175.71,4.94,4.48,3.50,0.68,6.87,1.01
SEVANTHI,1,M2_1,2025-09-04 12:17:32,LG6400,2496.09,1429.20,928.07,138.81,0.98,1,0.96,0.98,229.77,236.72,221.10,231.49,3.68,6.07,4.38,0.61,49.68,2224.49,179.63,0,135.10,4.21,4.72,3.20,0.27,1.63,4.32
SEVANTHI,2,M2_2,2025-09-04 12:17:32,LG6400,1628.18,69.30,1178.01,380.87,0.99,1,0.99,0.99,221.95,226.50,224.70,214.65,2.46,0.31,5.29,1.79,49.60,1836.05,168.17,0,175.72,1.94,4.50,4.38,1.79,3.44,5.91
SEVANTHI,1,M2_1,2025-09-04 12:17:37,LG6400,2186.43,1041.46,619.17,525.79,0.98,0.99,0.97,0.98,228.26,216.16,229.06,239.55,3.30,4.87,2.78,2.25,50.21,2228.07,179.68,0,135.13,4.23,1.02,0.16,2.02,2.71,0.19
SEVANTHI,2,M2_2,2025-09-04 12:17:37,LG6400,3196.26,1194.68,1227.80,773.79,0.98,0.97,1,0.97,224.41,233.02,212.90,227.32,4.86,5.29,5.77,3.51,49.59,1839.98,168.21,0,175.75,3.73,3.48,2.93,7.62,5.82,5.57
SEVANTHI,1,M2_1,2025-09-04 12:17:42,LG6400,2233.26,706.92,252.49,1273.85,0.98,0.99,1,0.95,213.09,214.60,210.81,213.86,3.59,3.32,1.20,6.26,50.49,2231.35,179.72,1,135.14,0.45,3.25,3.06,3.20,4.76,7.26
SEVANTHI,2,M2_2,2025-09-04 12:17:42,LG6400,2231.37,648.32,298.59,1284.46,0.98,1,0.97,0.97,223.22,213.89,238.35,217.43,3.48,3.04,1.29,6.10,50,1841.74,168.25,1,175.79,0.55,3.31,1.08,0.64,7.83,1.01
SEVANTHI,1,M2_1,2025-09-04 12:17:47,LG6400,1224.25,17.95,436.46,769.84,0.98,0.97,0.99,0.99,231.77,229.64,226.18,239.51,1.76,0.08,1.96,3.24,50.42,2232.79,179.77,1,135.16,0.89,1.60,0.23,7.61,4.48,3.02
SEVANTHI,2,M2_2,2025-09-04 12:17:47,LG6400,1268.33,21.12,333.32,913.89,0.97,0.98,0.98,0.95,234.24,231.56,237.86,233.30,1.88,0.09,1.43,4.11,49.79,1844.89,168.27,0,175.82,4.66,4.42,2.77,6.84,2.02,3.04
SEVANTHI,1,M2_1,2025-09-04 12:17:52,LG6400,1791.68,28.82,758.84,1004.02,0.98,0.98,0.99,0.95,234.76,238.77,237.66,227.85,2.65,0.12,3.22,4.62,50.14,2235.72,179.80,1,135.18,1,4.82,0.24,7.06,7.21,1.31
SEVANTHI,2,M2_2,2025-09-04 12:17:52,LG6400,1467.81,864.33,327.54,275.94,0.96,0.95,0.97,0.96,223.64,212.38,222.30,236.23,2.34,4.28,1.51,1.22,49.66,1847.58,168.31,1,175.86,3.95,2.37,2.93,2.25,1.09,0.44
SEVANTHI,1,M2_1,2025-09-04 12:17:57,LG6400,3003.48,1056.97,753.64,1192.87,0.97,0.98,0.97,0.98,222.51,212.73,235.19,219.62,4.66,5.09,3.31,5.56,50.26,2240.30,179.83,1,135.22,0.81,2.23,4.31,5.04,3.68,5.29
SEVANTHI,2,M2_2,2025-09-04 12:17:57,LG6400,2681.02,277.62,1095.21,1308.19,0.96,0.96,0.97,0.96,225.19,218.66,220.30,236.61,4.07,1.32,5.14,5.76,50.39,1852.34,168.34,0,175.89,4.92,4.53,0.77,3.08,6.05,7.12
SEVANTHI,1,M2_1,2025-09-04 12:18:02,LG6400,2335.69,801.30,222.02,1312.37,0.98,0.98,0.99,0.97,224.18,233.94,215.38,223.21,3.54,3.49,1.04,6.07,49.85,2242.85,179.84,1,135.24,4.74,0.28,4.27,2.47,3.30,2.92
SEVANTHI,2,M2_2,2025-09-04 12:18:02,LG6400,2861.82,1085.71,825.40,950.70,0.98,0.98,0.98,0.99,221.95,217.21,215.67,232.96,4.38,5.10,3.91,4.14,49.59,1855.74,168.35,1,175.90,0.31,0.90,4.30,7.50,7.30,2.29
SEVANTHI,1,M2_1,2025-09-04 12:18:07,LG6400,1997.45,526.81,933.71,536.92,0.96,0.95,0.95,0.99,233.31,231.32,229.50,239.09,2.98,2.39,4.28,2.27,50.16,2245.76,179.89,1,135.26,4.94,4.12,1.99,0.95,6.83,4.45
SEVANTHI,2,M2_2,2025-09-04 12:18:07,LG6400,1760.18,1009.05,575.64,175.48,0.98,0.96,0.99,0.98,213.11,210.55,218.63,210.15,2.84,4.99,2.67,0.85,49.53,1860.23,168.37,0,175.94,0.05,4.03,3.24,0.57,3.91,2
SEVANTHI,1,M2_1,2025-09-04 12:18:12,LG6400,2218.36,1308.79,223.45,686.12,0.97,0.96,0.97,0.98,225.85,223.44,222.02,232.11,3.39,6.11,1.04,3.01,50.05,2249.31,179.91,1,135.30,4.95,0.19,1.50,2.72,0.95,3.05
SEVANTHI,2,M2_2,2025-09-04 12:18:12,LG6400,1683.40,584.82,290.15,808.43,0.97,0.98,0.96,0.96,220.55,210.21,218.93,232.50,2.62,2.85,1.38,3.62,50.33,1863.51,168.41,0,175.97,2.59,0.37,2.60,3.93,6.05,0.91
SEVANTHI,1,M2_1,2025-09-04 12:18:17,LG6400,1767.35,1136.71,351.78,278.86,0.98,0.99,1,0.96,221.43,222.36,220.97,220.96,2.68,5.14,1.59,1.32,50.41,2253.11,179.93,1,135.32,0.62,2.89,2.64,7.67,5.56,4.92
SEVANTHI,2,M2_2,2025-09-04 12:18:17,LG6400,1528.24,236.99,130.98,1160.27,0.97,0.97,0.95,0.99,216.11,212.38,210.62,225.34,2.34,1.15,0.65,5.22,49.73,1865.78,168.44,1,176,2.92,0.96,2.37,5.56,2.76,7.18
SEVANTHI,1,M2_1,2025-09-04 12:18:22,LG6400,2807.21,1016.20,683.66,1107.35,0.97,0.95,0.96,1,230.26,237.42,231.58,221.80,4.18,4.48,3.06,5,49.92,2256.75,179.95,1,135.34,1.86,4.79,3.89,2.68,1.10,6.56
SEVANTHI,2,M2_2,2025-09-04 12:18:22,LG6400,1351.54,403.75,410.24,537.55,0.98,0.96,0.97,1,229.19,231.34,233.54,222.69,2.01,1.81,1.80,2.42,50.14,1867.03,168.46,1,176.01,4.77,3.60,4.07,5.41,4.95,0.38
SEVANTHI,1,M2_1,2025-09-04 12:18:27,LG6400,2827.89,594,858.88,1375,0.98,0.99,0.96,0.98,232.43,236.42,222.90,237.96,4.15,2.53,4.02,5.90,50.35,2260.04,179.96,1,135.37,4.65,3.78,1.89,7.22,1.11,2.45
SEVANTHI,2,M2_2,2025-09-04 12:18:27,LG6400,1820.57,776.29,330.61,713.68,0.96,0.95,0.97,0.95,225.08,212.06,239.91,223.26,2.87,3.84,1.41,3.36,49.93,1869.67,168.49,0,176.06,3.03,1.82,2.33,1.34,5.91,0.67
SEVANTHI,1,M2_1,2025-09-04 12:18:32,LG6400,2860.48,1061.67,513.31,1285.50,0.96,0.95,0.96,0.96,227.37,216.39,226.66,239.06,4.36,5.14,2.36,5.59,49.98,2261.16,179.98,0,135.39,2.02,1.77,4.60,7.28,6.29,0.29
SEVANTHI,2,M2_2,2025-09-04 12:18:32,LG6400,2595.77,1164.45,367.44,1063.88,0.98,0.96,0.97,0.99,234.85,235.10,230.04,239.42,3.76,5.15,1.64,4.50,49.73,1873.85,168.54,1,176.10,3.09,0.98,0.96,2.66,3.44,3.70
SEVANTHI,1,M2_1,2025-09-04 12:18:37,LG6400,2019.56,764.58,467.74,787.24,0.98,0.95,0.99,0.99,220.34,225.40,221.21,214.40,3.13,3.57,2.14,3.70,49.83,2263.96,180,1,135.41,0.84,3.66,1.98,1.14,1.37,4.87
SEVANTHI,2,M2_2,2025-09-04 12:18:37,LG6400,2320.58,1134.68,479.87,706.03,0.98,0.99,0.97,0.98,229.31,237.66,210.80,239.48,3.40,4.83,2.36,3.02,50.09,1875.54,168.58,0,176.13,0.84,1.92,2.53,7.90,0.85,6.21
SEVANTHI,1,M2_1,2025-09-04 12:18:42,LG6400,1610.62,822.02,89.03,699.58,0.98,0.96,0.99,1,224.85,217.84,239.51,217.20,2.52,3.94,0.38,3.23,50.49,2265.92,180.03,1,135.44,1.65,0,0.15,7.53,4.17,7.43
SEVANTHI,2,M2_2,2025-09-04 12:18:42,LG6400,2629.76,205.83,1225.62,1198.31,0.98,0.99,0.96,0.99,218.05,232.92,210.91,210.32,4.23,0.89,6.06,5.75,49.56,1876.80,168.60,1,176.17,0.13,1.57,1.34,7.69,1.15,3.26
SEVANTHI,1,M2_1,2025-09-04 12:18:47,LG6400,2560.02,836.58,568.57,1154.87,0.97,0.95,1,0.97,220.33,222.91,224.45,213.64,4.02,3.93,2.54,5.59,49.64,2269.15,180.04,1,135.48,1.17,4.19,1.13,7.09,1.01,5.77
SEVANTHI,2,M2_2,2025-09-04 12:18:47,LG6400,994.71,182.19,237.36,575.16,0.96,0.97,0.96,0.96,228.85,222.76,227.57,236.21,1.49,0.85,1.09,2.54,50.27,1879.18,168.63,1,176.21,1.91,4.91,1.48,3.02,1.05,4.72
SEVANTHI,1,M2_1,2025-09-04 12:18:52,LG6400,1449.72,903.39,196.24,350.09,0.98,0.98,0.98,1,224.25,228.24,218.60,225.92,2.17,4.05,0.92,1.55,50.01,2271.84,180.06,1,135.50,3.84,3.30,3.72,2.78,6.03,6.60
SEVANTHI,2,M2_2,2025-09-04 12:18:52,LG6400,1691.19,187.85,517.90,985.44,0.97,1,0.95,0.96,223.84,223.62,227.33,220.58,2.64,0.84,2.39,4.68,50.18,1880.20,168.64,0,176.24,0.22,2.70,3.60,5.86,2.57,3.97
SEVANTHI,1,M2_1,2025-09-04 12:18:57,LG6400,1444.08,134.92,326.40,982.76,0.97,0.96,0.95,0.99,222.84,236.47,217.09,214.97,2.26,0.59,1.58,4.62,50.04,2274.26,180.11,0,135.53,0.07,4.04,3.70,5.74,7.76,7.70
SEVANTHI,2,M2_2,2025-09-04 12:18:57,LG6400,3029.53,730.32,1406.72,892.48,0.98,0.95,0.99,0.99,225.64,229.69,227.46,219.78,4.56,3.34,6.26,4.08,50.21,1883.66,168.67,0,176.26,4.40,1.21,0.84,7.71,2.79,4.62
SEVANTHI,1,M2_1,2025-09-04 12:19:02,LG6400,896.09,328.31,267.73,300.06,0.97,0.97,0.96,0.98,224.86,226.36,227.85,220.36,1.37,1.49,1.23,1.38,49.74,2278.96,180.15,0,135.57,4.54,1.42,2.28,2.20,6.19,3.03
SEVANTHI,2,M2_2,2025-09-04 12:19:02,LG6400,978.21,534.78,268.83,174.60,0.98,0.97,0.96,1,231.21,231.24,233.96,228.43,1.45,2.38,1.19,0.77,50.03,1887.24,168.70,0,176.28,4.62,3.28,2.75,3.57,4.79,2.57
SEVANTHI,1,M2_1,2025-09-04 12:19:07,LG6400,2223.68,1084.27,563.07,576.33,0.98,0.99,0.95,0.99,221,228.66,219.52,214.84,3.39,4.78,2.69,2.70,49.64,2281.66,180.17,1,135.61,2.79,0.86,3.53,3.06,3.82,4.35
SEVANTHI,2,M2_2,2025-09-04 12:19:07,LG6400,1735.63,175.52,754.94,805.16,0.99,1,1,0.96,227.87,236.38,214.57,232.65,2.62,0.74,3.52,3.60,50.04,1890.25,168.73,0,176.30,0.20,0.46,1.07,2.68,5.05,7.45
SEVANTHI,1,M2_1,2025-09-04 12:19:12,LG6400,2422.01,731.53,1319.31,371.18,0.97,0.97,0.98,0.96,217.34,221.81,215.41,214.78,3.82,3.39,6.28,1.81,49.52,2285.72,180.19,1,135.64,2.59,1.63,3.31,7.44,5.16,7.52
SEVANTHI,2,M2_2,2025-09-04 12:19:12,LG6400,1391.92,169.55,202.75,1019.62,0.97,0.97,0.95,0.99,221.86,225.13,226.12,214.32,2.17,0.78,0.94,4.79,50.49,1891.56,168.78,1,176.35,3.84,1.66,0.13,6.44,0.74,5.74
SEVANTHI,1,M2_1,2025-09-04 12:19:17,LG6400,1472.90,212.69,387.40,872.80,0.97,0.97,0.99,0.97,224.96,225.36,214.93,234.60,2.22,0.97,1.83,3.85,50.10,2287.21,180.24,1,135.67,4.21,4.59,0.45,4.66,0.45,2.91
SEVANTHI,2,M2_2,2025-09-04 12:19:17,LG6400,726.91,397.85,217.92,111.14,0.97,0.95,0.96,0.99,225.09,225.07,219.21,231,1.13,1.85,1.03,0.49,49.56,1894.39,168.80,0,176.37,1.69,1.33,3.37,3.29,6.06,2.18
SEVANTHI,1,M2_1,2025-09-04 12:19:22,LG6400,2506.34,908.25,364.60,1233.48,0.96,0.97,0.95,0.96,222.52,226.64,224.67,216.25,3.93,4.15,1.71,5.95,50.13,2291.47,180.25,1,135.69,3.93,0.57,2.41,4.57,1.56,3.64
SEVANTHI,2,M2_2,2025-09-04 12:19:22,LG6400,1794.27,103.79,1228.14,462.34,0.98,0.99,0.97,1,219.50,212.37,217.30,228.83,2.79,0.49,5.85,2.03,50.33,1897.90,168.83,0,176.39,2.95,4.45,3.12,1.30,2.56,0.65
SEVANTHI,1,M2_1,2025-09-04 12:19:27,LG6400,2986.60,831.35,975.12,1180.13,0.96,0.95,0.95,0.99,222.77,210.39,235.03,222.90,4.62,4.16,4.35,5.36,50.36,2294.70,180.28,1,135.72,1.60,2.77,2.85,5.83,2.80,5.61
SEVANTHI,2,M2_2,2025-09-04 12:19:27,LG6400,2811.01,1169.27,1085.09,556.65,0.97,0.97,0.96,0.99,221.08,217.68,232.85,212.72,4.35,5.53,4.86,2.65,49.97,1902.55,168.86,0,176.44,4.34,4.01,0.09,3.95,7.35,5.34
SEVANTHI,1,M2_1,2025-09-04 12:19:33,LG6400,1984.10,1115.46,443.93,424.72,0.97,0.97,0.98,0.98,226.33,212.80,235.49,230.69,3.08,5.43,1.93,1.88,49.64,2297.53,180.30,1,135.74,0.01,4.03,4.41,0.43,3.76,5.81
SEVANTHI,2,M2_2,2025-09-04 12:19:33,LG6400,1840.76,266.85,248.15,1325.76,0.98,0.99,0.95,0.99,227.96,227.23,220.05,236.62,2.67,1.19,1.18,5.65,50.01,1906.73,168.91,1,176.46,2.86,3.03,3.35,3.17,1.19,6.59
SEVANTHI,1,M2_1,2025-09-04 12:19:38,LG6400,1821.56,986.35,814.60,20.60,0.96,0.95,0.97,0.96,214.26,213.24,213.91,215.63,2.97,4.86,3.94,0.10,50.30,2301.25,180.33,0,135.77,1.97,3.05,4.25,4.58,2.46,1.05
SEVANTHI,2,M2_2,2025-09-04 12:19:38,LG6400,2565.99,1207.32,661.02,697.65,0.96,0.97,0.97,0.96,223.16,236.51,217.43,215.53,3.93,5.28,3.13,3.38,49.61,1908.65,168.95,0,176.51,3.79,0.35,0.02,1.32,6.75,2.50
SEVANTHI,1,M2_1,2025-09-04 12:19:43,LG6400,2690.15,1361.58,873.49,455.08,0.98,0.96,1,0.99,225.35,231.05,226.13,218.87,4.03,6.12,3.86,2.11,50.42,2303.99,180.36,0,135.78,0.41,4.84,4.75,6.71,0.52,1.39
SEVANTHI,2,M2_2,2025-09-04 12:19:43,LG6400,2341.03,857.27,1211.44,272.32,0.98,0.99,0.99,0.96,223.67,224.50,213.47,233.04,3.60,3.85,5.72,1.22,49.60,1911.30,168.99,1,176.52,2.60,0.22,0.82,4.96,4.57,1.54
SEVANTHI,1,M2_1,2025-09-04 12:19:48,LG6400,1012.03,290.03,87.35,634.65,0.96,0.95,0.96,0.96,225.61,222.73,217.29,236.80,1.52,1.36,0.42,2.78,50.16,2305.01,180.38,1,135.79,1.10,3.33,3.07,3.89,2.76,7.05
SEVANTHI,2,M2_2,2025-09-04 12:19:48,LG6400,2718.60,1304.57,1154.45,259.59,0.96,0.97,0.96,0.96,218.70,223.11,216.18,216.82,4.29,6.05,5.57,1.25,50.46,1914.34,169.04,1,176.56,3.77,0.06,0.76,1.21,1.94,5.30
SEVANTHI,1,M2_1,2025-09-04 12:19:53,LG6400,2739.11,1272.24,1042.02,424.85,0.97,1,0.96,0.96,222.25,221.50,225.30,219.96,4.19,5.76,4.81,2.01,49.63,2309.84,180.43,1,135.82,0.14,3.47,1.56,0.80,0.23,1.77
SEVANTHI,2,M2_2,2025-09-04 12:19:53,LG6400,2522.69,1140.97,299.90,1081.82,0.98,0.98,0.96,0.98,229.94,234.60,231.78,223.46,3.75,4.94,1.34,4.95,49.87,1918.89,169.07,0,176.58,1.09,2.77,4.73,6.84,3.18,6.38
SEVANTHI,1,M2_1,2025-09-04 12:19:58,LG6400,1639.64,664.27,239.69,735.68,0.98,0.97,1,0.98,224.83,216.19,227.66,230.64,2.49,3.17,1.05,3.24,49.81,2314.78,180.47,0,135.86,1.67,2.54,2.52,7.12,6.04,1.24
SEVANTHI,2,M2_2,2025-09-04 12:19:58,LG6400,2642.46,1091.12,498.09,1053.26,0.97,0.95,0.96,0.99,223.03,228.58,223.76,216.76,4.08,5.01,2.31,4.91,50.21,1921.94,169.12,0,176.62,0.01,2.95,3.33,0.63,5.28,2.71
SEVANTHI,1,M2_1,2025-09-04 12:20:03,LG6400,1710.77,935.04,4.56,771.18,0.97,0.98,0.96,0.98,230.18,239.11,229.35,222.10,2.52,4,0.02,3.54,49.90,2315.84,180.51,1,135.88,1.96,0.03,3.36,1.16,3.66,7.89
SEVANTHI,2,M2_2,2025-09-04 12:20:03,LG6400,2217.81,603.02,612.80,1001.99,0.96,0.96,0.95,0.96,236.38,238.91,233.41,236.81,3.27,2.63,2.75,4.43,49.71,1926.82,169.17,1,176.67,4.37,2.07,2.61,5.77,2.12,6.79
SEVANTHI,1,M2_1,2025-09-04 12:20:08,LG6400,2493.95,110.84,1276.63,1106.48,0.97,0.98,0.96,0.98,221.59,215.17,229.92,219.68,3.83,0.53,5.81,5.17,50.16,2317.38,180.56,0,135.92,1.23,3.67,1.93,1.13,4.85,7.02
SEVANTHI,2,M2_2,2025-09-04 12:20:08,LG6400,2397.51,531.94,559.94,1305.63,0.98,1,0.96,0.97,229.80,220.20,238.21,230.99,3.56,2.42,2.46,5.81,49.83,1928.56,169.20,0,176.70,3.73,2.87,3.46,1.48,2.03,0.67
SEVANTHI,1,M2_1,2025-09-04 12:20:13,LG6400,3119.66,1377.47,1059.54,682.66,0.98,0.98,0.99,0.96,228.97,236.24,218.24,232.43,4.64,5.95,4.92,3.05,49.66,2321.92,180.59,0,135.95,1.24,1.71,2.52,1.42,2.68,6.64
SEVANTHI,2,M2_2,2025-09-04 12:20:13,LG6400,1068.19,216.41,726.73,125.05,0.98,1,0.98,0.97,227.73,239.01,229.98,214.20,1.58,0.91,3.23,0.60,50.10,1933.50,169.23,0,176.73,4.77,1.14,3.81,2.73,7.06,7.28
SEVANTHI,1,M2_1,2025-09-04 12:20:18,LG6400,3035.73,1018.84,1376.05,640.84,0.98,1,1,0.96,230.33,234.25,229.46,227.27,4.44,4.36,6.02,2.94,50.30,2325.39,180.61,1,135.97,1.76,0.93,0.65,7.23,5.12,5.87
SEVANTHI,2,M2_2,2025-09-04 12:20:18,LG6400,2749.52,1006.48,1232.39,510.64,0.97,0.98,0.96,0.96,221.41,211.60,224.22,228.42,4.30,4.87,5.71,2.32,49.54,1935.15,169.28,1,176.75,2.27,0.86,1.67,4.07,5.22,3.82
SEVANTHI,1,M2_1,2025-09-04 12:20:23,LG6400,1834.30,445.57,974.44,414.29,0.99,1,1,0.98,221.58,230.41,221.69,212.65,2.78,1.93,4.41,2,49.66,2329.76,180.66,1,136.01,4.64,3.97,2.50,4.76,1.62,5.24
SEVANTHI,2,M2_2,2025-09-04 12:20:23,LG6400,1943.82,1087.74,844.75,11.33,0.97,0.97,0.98,0.97,220.67,217.46,218.86,225.70,3.05,5.16,3.93,0.05,50.15,1939.60,169.30,0,176.78,2.51,3.11,2.18,6.12,0.92,1.81
SEVANTHI,1,M2_1,2025-09-04 12:20:28,LG6400,1615.68,1125.28,483.16,7.24,0.98,0.99,0.97,0.97,212.93,214.63,210.84,213.33,2.56,5.27,2.36,0.03,50.15,2331.58,180.69,0,136.06,4.85,3.51,4.25,7.91,0.28,1.96
SEVANTHI,2,M2_2,2025-09-04 12:20:28,LG6400,1850.24,1100.14,408.88,341.21,0.98,0.97,0.98,1,221.07,238.19,213.06,211.98,2.78,4.78,1.96,1.62,49.88,1941.33,169.33,0,176.80,0.11,3.21,1.63,3.30,5.29,3.37
SEVANTHI,1,M2_1,2025-09-04 12:20:33,LG6400,2205.45,185.26,1279.12,741.08,0.98,0.97,0.98,0.99,229.27,213.21,237.53,237.08,3.18,0.89,5.48,3.17,49.79,2335.09,180.74,1,136.07,3.31,4.01,0.47,3.63,3.59,4.90
SEVANTHI,2,M2_2,2025-09-04 12:20:33,LG6400,1942.86,158.79,479.50,1304.58,0.98,0.98,0.99,0.97,217.41,220.10,217.60,214.52,3.08,0.74,2.22,6.29,49.52,1945.51,169.37,1,176.85,4.60,2.01,4.05,7.78,3.93,2.73
SEVANTHI,1,M2_1,2025-09-04 12:20:38,LG6400,719.31,238.22,239.97,241.13,0.96,0.96,0.96,0.96,228.63,234.82,224.51,226.56,1.09,1.06,1.12,1.10,50.39,2337.97,180.76,1,136.09,2.27,2.57,1,6.15,6.35,2.08
SEVANTHI,2,M2_2,2025-09-04 12:20:38,LG6400,388.30,84.54,70.28,233.48,0.98,0.98,0.96,0.99,226.44,230.56,214.47,234.29,0.57,0.37,0.34,1.01,50.12,1946.87,169.42,0,176.89,4.44,4.02,4.77,2.76,3.86,6.70
SEVANTHI,1,M2_1,2025-09-04 12:20:43,LG6400,2673.83,1137.75,1289.86,246.22,0.97,1,0.95,0.97,225.80,210.06,236.78,230.56,4.08,5.43,5.71,1.10,50.16,2340.11,180.78,0,136.12,2.41,1.02,3.78,5.31,1.16,0.62
SEVANTHI,2,M2_2,2025-09-04 12:20:43,LG6400,2766.33,1167.57,1078.53,520.23,0.97,0.97,1,0.95,228.68,229.82,217.63,238.60,4.16,5.22,4.97,2.29,49.96,1948.23,169.45,0,176.93,3.03,4.06,4.80,5.90,2.84,3.99
SEVANTHI,1,M2_1,2025-09-04 12:20:48,LG6400,3759.96,1349.47,1305.88,1104.61,0.97,0.99,0.96,0.96,227.77,225.28,227.78,230.24,5.67,6.03,5.95,5.02,49.78,2341.18,180.83,0,136.14,4.53,0.96,1.23,4.36,6.47,5.29
SEVANTHI,2,M2_2,2025-09-04 12:20:48,LG6400,2151.34,359.81,642.79,1148.74,0.99,0.96,1,1,221.50,211.40,237.55,215.54,3.27,1.77,2.71,5.34,50.22,1949.30,169.49,0,176.97,3.28,1.69,0.19,3.30,2.20,0.98
SEVANTHI,1,M2_1,2025-09-04 12:20:53,LG6400,3354.51,1418.38,655.61,1280.52,0.97,0.97,0.96,0.99,230.99,232.90,221.42,238.66,4.94,6.29,3.09,5.43,50.41,2343.76,180.86,0,136.15,0.98,1.08,0.69,6.50,4.68,1.49
SEVANTHI,2,M2_2,2025-09-04 12:20:53,LG6400,1618.24,1272.43,324.08,21.73,0.97,0.96,0.97,1,219.39,210.46,219.84,227.86,2.64,6.29,1.52,0.10,49.77,1950.79,169.52,0,177.02,0.66,4.10,1.49,5.11,7.88,2.39
SEVANTHI,1,M2_1,2025-09-04 12:20:58,LG6400,2064.02,309.31,586.38,1168.33,0.97,0.96,0.99,0.95,223.84,227.44,224.59,219.49,3.22,1.41,2.65,5.60,50.09,2345.71,180.88,0,136.17,3.47,3.17,1.21,1.41,4.15,7.66
SEVANTHI,2,M2_2,2025-09-04 12:20:58,LG6400,1653.79,277.03,340.57,1036.19,0.98,1,0.98,0.96,220.33,217.72,227.52,215.75,2.61,1.28,1.52,5.02,50.20,1955.51,169.56,0,177.05,5,2.11,3.68,5.73,7.47,1.97
SEVANTHI,1,M2_1,2025-09-04 12:21:03,LG6400,1849.50,347.38,679.34,822.78,0.97,0.99,0.95,0.98,222.53,212.43,233.85,221.31,2.83,1.65,3.05,3.80,50.41,2347.35,180.92,0,136.21,3.89,3.94,2.91,3.86,1.78,4.44
SEVANTHI,2,M2_2,2025-09-04 12:21:03,LG6400,1526.45,37.07,1226.99,262.39,0.97,0.95,1,0.97,228.35,216.54,230.60,237.91,2.22,0.18,5.34,1.14,50,1957.23,169.59,0,177.09,0.85,3.60,2.90,0.15,1.97,7.10
SEVANTHI,1,M2_1,2025-09-04 12:21:08,LG6400,2291.09,979.41,619.92,691.76,0.98,0.98,0.98,0.98,219.67,233.05,213.12,212.85,3.52,4.28,2.95,3.31,50.30,2349.87,180.96,1,136.24,4.07,2.62,4.46,7.53,2.25,0.15
SEVANTHI,2,M2_2,2025-09-04 12:21:08,LG6400,1733.91,669.72,616.19,448,0.98,0.97,0.98,0.98,230.41,223.47,238.29,229.47,2.57,3.09,2.63,2,50.38,1962.21,169.63,1,177.12,4.07,1.27,1.73,0,2.74,3.52
SEVANTHI,1,M2_1,2025-09-04 12:21:13,LG6400,702.16,269.52,146.36,286.28,0.99,0.98,1,1,232.57,227.38,239.75,230.57,1.02,1.21,0.61,1.25,50.12,2351.44,180.98,1,136.27,4.98,2.90,1.95,5.20,1.07,0.28
SEVANTHI,2,M2_2,2025-09-04 12:21:13,LG6400,2814.75,1335.53,591.85,887.38,0.97,0.96,0.98,0.96,231.01,232.57,238.11,222.34,4.23,5.99,2.54,4.15,49.91,1964.87,169.65,1,177.14,2.90,4.35,0.40,2.58,6.88,6.55
SEVANTHI,1,M2_1,2025-09-04 12:21:18,LG6400,1525.43,873.89,308.25,343.29,0.98,0.98,0.98,0.98,225.90,212.34,228.89,236.48,2.36,4.21,1.37,1.49,49.86,2354.09,181.02,1,136.28,4.96,3.61,3.08,4.37,4.87,1.64
SEVANTHI,2,M2_2,2025-09-04 12:21:18,LG6400,3376.48,946.45,1402.76,1027.26,0.97,0.97,0.98,0.97,227.84,228.46,231.93,223.13,5.06,4.28,6.16,4.73,49.72,1969.79,169.70,1,177.16,0.26,2.60,0.99,3.99,0.78,0.07
SEVANTHI,1,M2_1,2025-09-04 12:21:23,LG6400,2692.72,1414.56,214.01,1064.14,0.99,0.98,0.99,0.99,229,232.95,222.77,231.28,3.93,6.20,0.97,4.63,50.03,2358.24,181.05,1,136.31,3.44,2.32,3.97,3.16,0.26,0.76
SEVANTHI,2,M2_2,2025-09-04 12:21:23,LG6400,1910.53,835.58,117.47,957.48,0.97,0.95,0.99,0.98,227.23,225.94,228.45,227.31,2.90,3.87,0.52,4.32,50.43,1974.40,169.74,0,177.19,1.88,0.20,1.07,5.88,7.26,2.43
SEVANTHI,1,M2_1,2025-09-04 12:21:28,LG6400,1703.48,137.85,393.73,1171.90,0.97,0.98,0.99,0.96,224.22,214.75,218.87,239.03,2.53,0.66,1.82,5.12,49.60,2361.97,181.07,1,136.35,3.60,3.83,1.76,3.24,2.33,1.80
